Site_no,date_time,Date,Time,Jump,Wink,Swim,Flip,Fin,Gill,Cave,Chase,BeChased,Contact,P_station,P_sea,Tmp,RH,Wd,Pre_amount,Pre_period,SST,Tide_ht
6,2.00805E+13,24/5/2008,11:19:00,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1002.4,1004.7,29.2,78,3.5,0,0,23.9,779
6,2.00805E+13,24/5/2008,11:19:03,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.4,1004.7,29.2,78,3.5,0,0,23.9,779
6,2.00805E+13,24/5/2008,11:19:15,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.4,1004.7,29.2,78,3.5,0,0,23.9,779
6,2.00805E+13,24/5/2008,11:19:35,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.4,1004.7,29.2,78,3.5,0,0,23.9,779
6,2.00805E+13,24/5/2008,11:20:59,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1002.4,1004.7,29.2,78,3.5,0,0,23.9,779
6,2.00805E+13,24/5/2008,11:21:12,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1002.4,1004.7,29.2,78,3.5,0,0,23.9,818
6,2.00805E+13,24/5/2008,11:21:18,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1002.4,1004.7,29.2,78,3.5,0,0,23.9,818
6,2.00805E+13,24/5/2008,11:21:23,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1002.4,1004.7,29.2,78,3.5,0,0,23.9,818
7,2.00805E+13,31/5/2008,12:10:59,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:11:03,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:11:54,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:13:01,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:13:26,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:13:43,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:13:47,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:13:59,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:14:03,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:14:11,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:14:23,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:14:35,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:14:40,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:14:47,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,58
7,2.00805E+13,31/5/2008,12:15:27,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:15:50,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:15:53,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:15:56,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:16:00,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:16:06,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:16:10,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:16:14,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:16:17,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:16:29,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:16:37,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:16:40,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:16:42,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:17:08,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:17:25,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:17:38,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:18:02,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:18:04,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:18:05,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:18:15,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:18:34,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:18:42,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:18:50,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:18:58,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:19:20,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:19:22,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:19:23,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:19:28,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:19:42,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:19:47,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:19:49,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:20:09,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:20:10,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:20:29,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,18
7,2.00805E+13,31/5/2008,12:21:05,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:21:33,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:21:37,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:21:56,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:22:23,4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:22:30,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:22:41,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:22:50,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:22:54,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:23:11,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:23:48,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:23:51,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:23:59,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:24:49,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:24:58,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:25:31,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:25:42,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:25:52,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:25:55,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:26:10,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:26:14,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-20
7,2.00805E+13,31/5/2008,12:27:02,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:27:20,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:27:31,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:27:35,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:27:40,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:28:04,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:28:05,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:28:18,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:28:22,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:28:23,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:28:38,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:28:43,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:28:57,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:28:59,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:29:16,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:29:18,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:29:33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:29:36,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:30:39,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:31:03,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:31:06,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:31:36,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:32:23,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:32:29,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:32:50,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:32:58,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-56
7,2.00805E+13,31/5/2008,12:33:04,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:33:21,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:33:22,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:33:29,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:34:15,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:34:41,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:34:51,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:34:52,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:34:53,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:34:55,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:35:09,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:35:32,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:35:42,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:35:45,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:35:46,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:35:48,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:36:05,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:36:08,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:36:20,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:36:33,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:36:37,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:36:45,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:36:48,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:37:29,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:37:43,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:38:06,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:38:08,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:38:24,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:38:25,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:38:40,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-90
7,2.00805E+13,31/5/2008,12:39:24,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-122
7,2.00805E+13,31/5/2008,12:39:27,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-122
7,2.00805E+13,31/5/2008,12:39:48,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1005.7,1008,27.1,79,2.6,0,0,24.8,-122
10,2.00806E+13,1/6/2008,13:53:14,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:22,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:25,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:27,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:29,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:31,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:43,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:47,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:50,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:52,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:53:54,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:54:02,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:54:19,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:54:47,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:54:50,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:54:58,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:55:03,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
10,2.00806E+13,1/6/2008,13:55:05,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1008.2,1010.5,27.6,81,1.6,0,0,24.8,-308
